172.5957628,-43.53242085,Metro Christchurch,28594,Matipo St near Maxwell St,140
172.6351111,-43.44077072,Metro Christchurch,12236,Main North Rd near Factory Rd,95|B
172.5607249,-43.51695992,Metro Christchurch,10298,Maidstone Rd near Highfield Pl,P
172.6397188,-43.52621935,Metro Christchurch,14318,Manchester St near Kilmore St,28|29|44|95|B
172.6658894,-43.55393753,Metro Christchurch,32988,Opawa,28
172.5967706,-43.53006815,Metro Christchurch,38790,Westfield (temporary),100|120|130|140|80|86|87|Or|P|Y
172.7384139,-43.53625697,Metro Christchurch,26348,Estuary Rd near Ebbtide St,60
172.632452,-43.51309838,Metro Christchurch,38449,Springfield Rd near Pitt Pl,100
172.6564799,-43.50802243,Metro Christchurch,38420,Shirley Rd near Stapletons Rd,100|44|O|Or
172.105685,-43.490555,Metro Christchurch,54304,Darfield,86
172.6397002,-43.52161594,Metro Christchurch,14840,Bealey Ave,44
172.6517509,-43.51496625,Metro Christchurch,20467,Hills Rd near Dudley St,O
172.5478489,-43.54252312,Metro Christchurch,38925,Main South Rd near Harvard Ave,100|80|87|Y
172.595226,-43.48195548,Metro Christchurch,17269,Veitches Rd near Kimberley St,107
172.6250953,-43.46068963,Metro Christchurch,46988,Supa Centa Terminus,107
172.674005,-43.513127,Metro Christchurch,51404,Dallington,44
172.611417,-43.522152,Metro Christchurch,51368,Fendalton Rd near Holmwood Rd,29
172.6749236,-43.54608322,Metro Christchurch,15524,Ferry Rd near Tilford St,P
172.632104,-43.501799,Metro Christchurch,54294,Cranford St near Knowles St,28|Or
172.6154805,-43.56811624,Metro Christchurch,11193,Lyttelton St near Rose St,Or
172.7576604,-43.56730957,Metro Christchurch,30635,Marriner St near Richmond Hill Wlk,P
172.6354753,-43.55070272,Metro Christchurch,33395,Milton St near Drummond St,45
172.6552264,-43.56546231,Metro Christchurch,32855,Ramahana Rd near Aotea Tce,17
172.6606348,-43.51360865,Metro Christchurch,40038,North Pde near Poulton Ave,60|Or
172.7035007,-43.2891288,Metro Christchurch,53128,Waikuku Beach Rd near Stokes Rd,95
172.6301937,-43.55239793,Metro Christchurch,33369,Milton St,45
172.5870038,-43.52771173,Metro Christchurch,38726,Clyde Rd near Hinau St,100|120
172.7156875,-43.56698249,Metro Christchurch,32216,Major Hornbrook Rd near Muritai Tce,140
172.7045605,-43.50489324,Metro Christchurch,40103,Wainoni Rd near Hampshire St,80
172.5883997,-43.52410269,Metro Christchurch,13135,Clyde Rd near Arts Rd,100|120
172.6211236,-43.54989426,Metro Christchurch,22085,Coronation St near Selwyn St,120
172.6516828,-43.50090167,Metro Christchurch,36756,Hills Rd near Acheson Ave,Or
172.5878544,-43.48780906,Metro Christchurch,19492,Bishopdale Mall (Harewood Rd),125|28
172.5836883,-43.4984275,Metro Christchurch,16287,Wairakei Rd near Grahams Rd,17
172.6354892,-43.50549712,Metro Christchurch,42985,Cranford St near Dee St,28
172.574424,-43.510603,Metro Christchurch,54241,Greers Rd near Westburn Terrace,Or
172.683777,-43.56967848,Metro Christchurch,42273,Port Hills Rd near Avoca Valley Rd,28
172.639735,-43.538157,Metro Christchurch,53687,Manchester St near Allen St,17|85|95
172.5536658,-43.57584972,Metro Christchurch,53515,Patterson Tce near Calverton Place,125|O
172.7012825,-43.50661715,Metro Christchurch,40126,Wainoni Rd near Orrick Cres,80
172.665613,-43.32296231,Metro Christchurch,26094,Main North Rd near School Rd,95
172.6988226,-43.51897381,Metro Christchurch,26459,Pages Rd near Shortland St,Y
172.616114,-43.54247,Metro Christchurch,50868,Harman St near Lincoln Rd,120
172.6989758,-43.50804874,Metro Christchurch,40142,Wainoni Rd near Portsmouth St,80
172.555334,-43.553311,Metro Christchurch,53455,The Runway near Deal St,100
172.579293,-43.524729,Metro Christchurch,38719,University - Ilam Rd,100|P
172.6680791,-43.50693756,Metro Christchurch,39251,New Brighton Rd near Horseshoe Lake Rd,44|O
172.6525095,-43.3924379,Metro Christchurch,12329,Williams St near Vickery St,95|B
172.593085,-43.544939,Metro Christchurch,50586,Birmingham Dr near Halls Pl,140
172.7012236,-43.50682121,Metro Christchurch,40157,Wainoni Rd near Orrick Cres,80
172.692733,-43.316104,Metro Christchurch,50921,Pegasus Blvd near Solander Rd,95
172.6401911,-43.52072088,Metro Christchurch,28830,Bealey Ave,44
172.6131724,-43.5161966,Metro Christchurch,16050,Rossall St near Office Rd,17
172.685973,-43.481502,Metro Christchurch,50997,Mairehau Rd (Spinal Unit),135|O
172.7104534,-43.57585078,Metro Christchurch,42130,Heathcote,28
172.6922552,-43.47956299,Metro Christchurch,41471,Mairehau Rd near Putake Dr,135|O
172.674012,-43.50570178,Metro Christchurch,39267,Cresswell Ave and New Brighton Rd,O
172.624485,-43.56865006,Metro Christchurch,11730,Cashmere Rd near Valley Rd,B|Or
172.5871872,-43.56522697,Metro Christchurch,33232,Rowley Ave near Salmond St,60
172.694715,-43.51079408,Metro Christchurch,40161,Wainoni Rd near Breezes Rd,80
172.6617847,-43.55117214,Metro Christchurch,32506,Opawa Rd near Locarno St,28
172.6810453,-43.48321456,Metro Christchurch,13732,Burwood Rd near Mairehau Rd,O
172.5801279,-43.50513391,Metro Christchurch,10799,Guildford St near Wayside Ave,120
172.6423575,-43.49798567,Metro Christchurch,37967,Innes Rd near Mahars Rd,44|Or
172.6049698,-43.51407067,Metro Christchurch,19617,Glandovey Rd,100
172.579201,-43.506688,Metro Christchurch,36578,Burnside High School,Or
172.69945,-43.47354967,Metro Christchurch,20894,Broadhaven Ave near Ferngrove Pl,O
172.6880446,-43.52354663,Metro Christchurch,46801,Pages Rd near Kearneys Rd,Y
172.5363262,-43.55254928,Metro Christchurch,38184,Awatea Rd near Dix St,125
172.113811,-43.490068,Metro Christchurch,53911,Darfield Town centre,86
172.7299368,-43.50822802,Metro Christchurch,18242,New Brighton (Oram Ave),135|60|Y
172.7117958,-43.48881154,Metro Christchurch,40188,Bower Ave near Pinewood Ave,135|80
172.6584151,-43.5175204,Metro Christchurch,13323,N Avon Rd near Chrystal St,60|Or
172.579122,-43.506993,Metro Christchurch,37663,Burnside High School,Or
172.7114082,-43.49236211,Metro Christchurch,40190,Bower Ave near Dick Taylor Dr,80
172.6925498,-43.55427385,Metro Christchurch,15763,Ferry Rd near Dyers Rd,155|P
172.6160169,-43.54960091,Metro Christchurch,11657,Howard St near Simeon St,120
172.6526208,-43.41911621,Metro Christchurch,13914,Kainga,95|B
172.5491109,-43.5179899,Metro Christchurch,13404,Woodbury St near Glenharrow Ave,125|130
172.650483,-43.56194945,Metro Christchurch,11619,Centaurus Rd near St Martins Rd,Or
172.7356183,-43.53021179,Metro Christchurch,26158,Estuary Rd near Sandra St,60
172.6638158,-43.35052311,Metro Christchurch,44699,Main North Rd near Pa Rd,95
172.5393264,-43.53378535,Metro Christchurch,25042,Buchanans Rd near Peebles Dr,130
172.6412464,-43.54734481,Metro Christchurch,32791,Brougham St near Albemarle St,28
172.5656552,-43.59306968,Metro Christchurch,33877,Halswell Rd near Glovers Rd,100
172.3797179,-43.60352872,Metro Christchurch,50333,Lowes Rd near Rembrandt Dr,820
172.6620429,-43.37933991,Metro Christchurch,13876,Williams St near Davie St,95
172.5735481,-43.5391599,Metro Christchurch,40436,Blenheim Rd near Hansons Ln,80
172.6168373,-43.47967663,Metro Christchurch,15645,Main North Rd near Tuckers Rd,125|95|B
172.6150572,-43.46234407,Metro Christchurch,46829,Saracen Ave near Mahlet St,107
172.5842968,-43.48658237,Metro Christchurch,19369,Harewood Rd near Cotswold Ave,125|28
172.6235116,-43.56406159,Metro Christchurch,22380,Rose St near Beechworth Ave,45
172.7631351,-43.57575215,Metro Christchurch,42698,Colenso St near Menzies St,P
172.6886185,-43.51480849,Metro Christchurch,40848,Wainoni Rd near Avonside Dr,80
172.7472847,-43.56626365,Metro Christchurch,42508,Main Rd near Mulgans Trk,P
172.392101,-43.59701,Metro Christchurch,17806,Masefield Dr near Durrell Wy,Y
172.670859,-43.52514,Metro Christchurch,51157,Woodham Rd near Tancred St,Or
172.7189564,-43.48637925,Metro Christchurch,40869,Beach Rd near Britannia St,80
172.57409,-43.53387,Metro Christchurch,50691,Hansons Ln near Haynes Ave,140
172.599291,-43.327201,Metro Christchurch,53312,Southbrook Flaxton Rd,B
172.7365605,-43.53235302,Metro Christchurch,26143,Estuary Rd near Jellicoe St,60
172.6365043,-43.51531363,Metro Christchurch,19400,Colombo St near Canon St,28
172.5958382,-43.51911433,Metro Christchurch,19213,Fendalton Rd near Tui St,29
172.5908082,-43.51345215,Metro Christchurch,10591,Clyde Rd near Jeffreys Rd,120
172.5988689,-43.51942483,Metro Christchurch,19307,Fendalton Rd near Quamby Pl,29
172.6466614,-43.54397279,Metro Christchurch,32762,Waltham Rd near Mowbray St,17
172.6023448,-43.5165833,Metro Christchurch,38648,Idris Rd near Wroxton Tce,100
172.63268,-43.54010088,Metro Christchurch,28628,Moorhouse Ave near Orbell St,140
172.681806,-43.48498848,Metro Christchurch,12113,Burwood Rd near Stanford St,O
172.674888,-43.532313,Metro Christchurch,40882,Eastgate Mall (Buckleys Rd),140|155|80|Or|Y
172.5990975,-43.55830462,Metro Christchurch,33060,Mathers Rd near Cedars St,60
172.5687285,-43.59337586,Metro Christchurch,32484,Glovers Rd near Larsens Rd,100
172.5716649,-43.57096468,Metro Christchurch,38109,Halswell Rd near Dunbars Rd,O
172.6588377,-43.53538871,Metro Christchurch,40946,Tuam St near Nursery Rd,80
172.6947567,-43.47511619,Metro Christchurch,20498,Queenspark Dr near Chadlington St,O
172.5347989,-43.51882854,Metro Christchurch,24642,Russley Rd near Dinton St,125|140
172.6441264,-43.54757029,Metro Christchurch,42971,Brougham St near Brisbane St,28
172.5599724,-43.51703888,Metro Christchurch,10267,Maidstone Rd near Radbrook St,P
172.5607206,-43.49849932,Metro Christchurch,10710,Sir William Pickering Dr near Roydvale Ave,120
172.661199,-43.525281,Metro Christchurch,51040,Woodham Rd near Linwood Ave,Or
172.6212378,-43.52159881,Metro Christchurch,16358,Carlton Mill Rd near Cheltenham St,17
172.5469635,-43.52434948,Metro Christchurch,42826,Yaldhurst Rd near Withells Rd,140|86
172.6588575,-43.535499,Metro Christchurch,41002,Tuam St near Percy St,80
172.6365196,-43.52203832,Metro Christchurch,14990,Bealey Ave,28
172.7086941,-43.50354358,Metro Christchurch,41330,New Brighton Rd near Bower Ave,80
172.6342446,-43.50413265,Metro Christchurch,41896,Cranford St near Malvern St,28
172.7067905,-43.58386427,Metro Christchurch,42370,Bridle Path Rd,155|28
172.5330043,-43.52260252,Metro Christchurch,42315,Masham Rd near Kintyre Dr,125|140
172.6093419,-43.52681682,Metro Christchurch,10128,Mona Vale Ave near Kilmarnock St,130
172.64258,-43.538703,Metro Christchurch,52936,Madras St Terminus,85
172.5642652,-43.53370327,Metro Christchurch,38863,Main South Rd near English St,100|130|87|Y
172.6230924,-43.47849828,Metro Christchurch,29239,Daniels Rd near Marwick Pl,125
172.725473,-43.5595,Metro Christchurch,36359,Mccormacks Bay Rd near Maffeys Rd,140
172.6219133,-43.54655322,Metro Christchurch,22156,Selwyn St near Ruskin St,60
172.5799491,-43.52907323,Metro Christchurch,38676,Ilam Rd near Kirkwood Ave,100|P
172.634471,-43.501807,Metro Christchurch,54078,Innes Road near Severn Street,Or
172.6005222,-43.48136418,Metro Christchurch,17305,Veitches Rd near Northfield Rd,107
172.5065873,-43.54175775,Metro Christchurch,25515,Waterloo Rd near Brixton St,Y
172.5817579,-43.56238924,Metro Christchurch,12676,Hillmorton,60
172.5395671,-43.53372232,Metro Christchurch,24332,Buchanans Rd near Peebles Dr,130
172.6920016,-43.5122469,Metro Christchurch,41416,Wainoni Rd near Shortland St,80
172.570554,-43.49895485,Metro Christchurch,13126,Kendal Ave near Whitby St,120
172.6829861,-43.49604967,Metro Christchurch,12204,Burwood Rd near Carlsen St,O
172.7160534,-43.56714006,Metro Christchurch,28600,Major Hornbrook Rd near Muritai Tce,140
172.6642372,-43.50794979,Metro Christchurch,39527,The Palms (New Brighton Rd),100|44|O
172.6379719,-43.50828432,Metro Christchurch,42963,Cranford St near Berwick St,28
172.6013446,-43.50863341,Metro Christchurch,16107,Wairakei Rd near Chislehurst Pl,17
172.5846374,-43.5597147,Metro Christchurch,12364,Halswell Rd near Warren Cres,O
172.652161,-43.54822903,Metro Christchurch,32523,Brougham St near Wilsons Rd,28
172.708817,-43.56657023,Metro Christchurch,42304,Bridle Path Rd near Ferrymead Park Dr,155
172.6349602,-43.44140864,Metro Christchurch,15388,Main North Rd near Factory Rd,95|B
172.5776045,-43.49593661,Metro Christchurch,40212,Wairakei Rd near Kendal Ave,17
172.641383,-43.532131,Metro Christchurch,54614,Hereford St near Latimer Square,60
172.5800604,-43.51205385,Metro Christchurch,43571,Memorial Ave near Ilam Rd,29
172.6847671,-43.55020307,Metro Christchurch,15303,Ferry Rd near Catherine St,P
172.5670441,-43.50411262,Metro Christchurch,17615,Memorial Ave near Grangewood Ln,29
172.6925263,-43.5447443,Metro Christchurch,45449,Linwood Ave near Kidbrooke St,140
172.6165465,-43.47953995,Metro Christchurch,12052,Main North Rd near Tuckers Rd,95|B
172.5591534,-43.4947942,Metro Christchurch,10706,Sir William Pickering Dr (NB),120
172.6932409,-43.6029112,Metro Christchurch,41189,Governors Bay Rd,28
172.6903518,-43.51332415,Metro Christchurch,44154,Wainoni Rd near Shortland St,80
172.7305248,-43.51050068,Metro Christchurch,26705,Oram Ave near Hood St,60
172.5563726,-43.56792597,Metro Christchurch,25673,Westlake,125
172.6278295,-43.45241169,Metro Christchurch,15943,Main North Rd near Swift St,95|B
172.6150605,-43.48882866,Metro Christchurch,36668,Main North Rd near Meadow St,107|125|28|95|B|Or
172.668018,-43.507447,Metro Christchurch,39279,New Brighton Rd near Bampton St,44|O
172.6509849,-43.38790554,Metro Christchurch,43585,Ohoka Rd near Vickery St,95|B
172.6068789,-43.49669715,Metro Christchurch,37086,Harewood Rd near Restell St,125|28|Or
172.6163675,-43.4818282,Metro Christchurch,12068,Main North Rd near Momorangi Cres,125|95|B
172.586666,-43.505664,Metro Christchurch,10832,Clyde Rd near Morley St,120
172.6628661,-43.37563882,Metro Christchurch,15818,Williams St near Coups Tce,95
172.7211772,-43.56803887,Metro Christchurch,32631,Mt Pleasant Rd near Drayton Dr,140
172.7387727,-43.53744769,Metro Christchurch,26232,Estuary Rd near Ebbtide St,60
172.565361,-43.579619,Metro Christchurch,22419,Halswell Shops,125|O
172.6564506,-43.51985298,Metro Christchurch,18219,Stanmore Rd near London St,60|Or
172.6194122,-43.55913743,Metro Christchurch,11234,Frankleigh St near Alvarez Pl,120|60|Or
172.7607319,-43.57651427,Metro Christchurch,42729,Van Asch St near Denman St,P
172.6508174,-43.50817394,Metro Christchurch,45579,Warrington St near Woodville St,100
172.4460546,-43.46422641,Metro Christchurch,,NTA,120|125|130|140|820|P|Y
172.561052,-43.491917,Metro Christchurch,51277,Sir William Pickering near Sir Gil Simpson,120
172.6569932,-43.52748913,Metro Christchurch,13685,Stanmore Rd near Haast St,60
172.7560546,-43.57960387,Metro Christchurch,42667,Wakefield Ave near Paisley St,P
172.6810117,-43.53827492,Metro Christchurch,15728,Linwood Ave near Tilford St,140
172.5957674,-43.31815739,Metro Christchurch,43619,South Blt near Matawai Cl,B
172.7166874,-43.56619923,Metro Christchurch,30748,Major Hornbrook Rd near Muritai Tce,140
172.7172446,-43.48711273,Metro Christchurch,21736,Effingham St near Pegasus Ave,135
172.546744,-43.490815,Metro Christchurch,17102,Memorial Ave near Spitfire Square,125|29|P
172.664296,-43.473945,Metro Christchurch,54013,Prestons Rd near Te Korari St,135
172.5573834,-43.51693245,Metro Christchurch,10251,Maidstone Rd near Colina St,P
172.7357955,-43.53025419,Metro Christchurch,26278,Estuary Rd near Sandra St,60
172.383334,-43.590154,Metro Christchurch,50538,Rolleston (Kidman St),820|85|Y
172.5648419,-43.50247163,Metro Christchurch,17346,Memorial Ave near Burnside Park,29
172.7290036,-43.50237811,Metro Christchurch,18226,Marine Pde near Lonsdale St,135
172.6699998,-43.55494025,Metro Christchurch,32421,Opawa Rd near Brougham St,28
172.638502,-43.499843,Metro Christchurch,54239,Innes Rd near Nancy Ave,Or
172.6174049,-43.47263039,Metro Christchurch,42614,Main North Rd near Barnes Rd,95|B
172.6363802,-43.444205,Metro Christchurch,15374,Belfast-Factory Rd,B
172.5551028,-43.57333139,Metro Christchurch,33952,Patterson Tce near Brigham Dr,125
172.6527169,-43.53195445,Metro Christchurch,53656,Hereford St (Aspire),60
172.6980859,-43.50880143,Metro Christchurch,44363,Wainoni Rd near Portsmouth St,80
172.5615602,-43.5351221,Metro Christchurch,38885,Main South Rd near Craven St,100|130|87|Y
172.6587216,-43.55083962,Metro Christchurch,39694,Ensors Rd,Or
172.6545256,-43.57196066,Metro Christchurch,32893,Huntsbury,17
172.5096894,-43.58809818,Metro Christchurch,45166,Birchs Rd near Glenwood Dr,80
172.650042,-43.532066,Metro Christchurch,51616,Fitzgerald Ave (Hereford St),60
172.6011268,-43.51876417,Metro Christchurch,38669,Idris Rd near Fendalton Rd,100
172.513059,-43.57994136,Metro Christchurch,45630,Prebbleton,80
172.383981,-43.606735,Metro Christchurch,52771,Broadlands Dr near Goulds Rd,820
172.663355,-43.54485871,Metro Christchurch,36938,Ensors Rd near Charles St,Or
172.6531279,-43.55497745,Metro Christchurch,36972,St Martins Rd near Wilding St,Or
172.650682,-43.387723,Metro Christchurch,53396,Ohoka Rd near Peraki St,95|B
172.5888958,-43.29680484,Metro Christchurch,44476,King St near Royal Tce,B
172.6328808,-43.56660337,Metro Christchurch,11004,Cashmere Rd near Thorrington Rd,B|Or
172.485,-43.6402,Metro Christchurch,45902,Gerald St near Kildare Tce,80|820
172.6195623,-43.50959236,Metro Christchurch,12800,Papanui Rd near Milford St,100|95|B
172.7118118,-43.60312691,Metro Christchurch,41018,Brittan Tce near Simeon Qy,28
172.6125957,-43.56904192,Metro Christchurch,11441,Rose St near Hoon Hay Rd,45|Or
172.636515,-43.56611167,Metro Christchurch,37399,Colombo St near Remuera Ave,B
172.6334014,-43.57805641,Metro Christchurch,23532,Hackthorne Rd near Westenra Tce,B
172.5874677,-43.51672075,Metro Christchurch,17125,Memorial Ave near Otara St,29
172.6070329,-43.53536554,Metro Christchurch,45010,Mandeville St,140
172.5648514,-43.58264569,Metro Christchurch,38068,Halswell Junction Rd near Kinrara Pl,125
172.6367495,-43.54513966,Metro Christchurch,23836,Colombo St near Wordsworth St,28|45|B
172.5827657,-43.53114828,Metro Christchurch,11898,Riccarton Rd near Balgay St,130|86|87|Or|P|Y
172.6468845,-43.55051706,Metro Christchurch,32704,Waltham Rd near Austin St,17
172.6991865,-43.48224018,Metro Christchurch,12099,Mairehau Rd near Inwoods Rd,135
172.549874,-43.555928,Metro Christchurch,51541,The Runway near Dalwood Dve,100
172.636678,-43.5185046,Metro Christchurch,19705,Purchas St near Colombo St,28
172.5521989,-43.51903504,Metro Christchurch,13381,Staveley St,130
172.5598341,-43.50438668,Metro Christchurch,13539,Withells Rd near Avonhead Rd,125|P
172.5904526,-43.51757305,Metro Christchurch,13142,Clyde Rd near Fendalton Rd,120
172.7160225,-43.56306679,Metro Christchurch,30776,Major Hornbrook Rd near Billys Trk,140
172.6401274,-43.57025282,Metro Christchurch,11805,Centaurus Rd near Sloan Tce,Or
172.5769568,-43.50135823,Metro Christchurch,13188,Cranbrook Ave near Grahams Rd,120
172.5098015,-43.58774294,Metro Christchurch,46011,Birchs Rd near Glenwood Dr,80
172.6630402,-43.5085486,Metro Christchurch,18476,North Parade,60|Or
172.6526061,-43.5320728,Metro Christchurch,53660,Hereford St (Aspire),60
172.393882,-43.609759,Metro Christchurch,52792,Dynes Rd near Springston Rolleston Rd,820
172.6367425,-43.55340893,Metro Christchurch,23337,Colombo St near Devon St,B
172.5959388,-43.52468252,Metro Christchurch,10088,Kotare St near Kahu Rd,130
172.5356613,-43.55117923,Metro Christchurch,46864,Springs Rd near Brynley St,80
172.6050738,-43.49561014,Metro Christchurch,19158,Harewood Rd near St James Ave,125|28|Or
172.5631193,-43.50165323,Metro Christchurch,17670,Memorial Ave near Kendal Ave,29
172.6253163,-43.51721526,Metro Christchurch,41437,Papanui Rd near Holly Rd,95|B
172.6973228,-43.47873181,Metro Christchurch,20272,Queenspark Dr near Branksome Pl,O
172.6219184,-43.54834862,Metro Christchurch,22071,Selwyn St Shops,120|60
172.730455,-43.51795923,Metro Christchurch,40381,Union St near Tovey St,60
172.6083618,-43.54574938,Metro Christchurch,43456,Lincoln Rd near Parade Ct,O
172.4905879,-43.63434411,Metro Christchurch,46872,James St near Birchs Rd,80
172.6282779,-43.52522217,Metro Christchurch,14394,Park Tce near Peterborough St,17
172.5810816,-43.49738496,Metro Christchurch,16531,Wairakei Rd near Spalding St,17
172.6637191,-43.37198372,Metro Christchurch,42241,Main North Rd near Williams St,95
172.621732,-43.540721,Metro Christchurch,50875,Selwyn St near Hazeldean Rd,60
172.6459525,-43.49622262,Metro Christchurch,37905,Innes Rd near Manuka St,44|Or
172.7373304,-43.53412251,Metro Christchurch,26221,Estuary Rd near Halsey St,60
172.664581,-43.35967746,Metro Christchurch,13967,Main North Rd near Old Main North Rd,95
172.6265803,-43.52183151,Metro Christchurch,14409,Park Tce near Bealey Ave,17
172.61705,-43.542336,Metro Christchurch,50852,Harman St near Grove Rd,120
172.595005,-43.4908065,Metro Christchurch,42861,Harewood Rd near Harris Cres,125|28|Or
172.585369,-43.477598,Metro Christchurch,51188,Gardiners Rd near Sawyers Arms Rd,107
172.5742387,-43.56759947,Metro Christchurch,22092,Halswell Rd and Nash Rd,O
172.6145758,-43.57379395,Metro Christchurch,11592,Hoon Hay Rd near Cashmere Rd,45|Or
172.5366321,-43.53279051,Metro Christchurch,24313,Buchanans Rd near Cicada Pl,130
172.64066,-43.540081,Metro Christchurch,36098,Moorhouse near Manchester St,140
172.561588,-43.49863699,Metro Christchurch,10969,Roydvale Ave near Sir William Pickering Dr,120|P
172.6122573,-43.50190998,Metro Christchurch,12726,Papanui Rd near Paparoa St,95|B
172.6278603,-43.46881906,Metro Christchurch,29772,Grimseys Rd near Lowry Ave,125
172.638094,-43.526648,Metro Christchurch,53159,Kilmore St near Manchester St,28|29|95|B
172.7655832,-43.57561304,Metro Christchurch,42343,Head St near Dryden St,P
172.643356,-43.539803,Metro Christchurch,14523,Moorhouse Ave near Madras St,140
172.6135757,-43.5165029,Metro Christchurch,16273,Rossall St near Office Rd,17
172.6101833,-43.51378422,Metro Christchurch,16577,Rossall St near Glandovey Rd,17
172.7562543,-43.57912758,Metro Christchurch,42738,Wakefield Ave near Paisley St,P
172.7592103,-43.56851045,Metro Christchurch,30674,Marriner St near Wakefield Ave,P
172.5992201,-43.55809595,Metro Christchurch,33115,Mathers Rd near Hoon Hay Rd,60
172.298817,-43.762088,Metro Christchurch,53813,Leeston Rd near Ellesmere Junction Rd,87
172.4909986,-43.63356431,Metro Christchurch,47267,Birchs Rd near Grangewood Dr,80
172.7296087,-43.50808639,Metro Christchurch,39192,New Brighton (Oram Ave),135|60|Y
172.7280738,-43.49989203,Metro Christchurch,18566,Marine Pde near Rawhiti Ave,135
172.5173331,-43.54447905,Metro Christchurch,17754,Main South Rd near Seymour St,130|Y
172.680287,-43.55665301,Metro Christchurch,23407,Garlands Rd near Cumnor Tce,155
172.6552036,-43.56327595,Metro Christchurch,32840,Ramahana Rd near Centaurus Rd,17
172.6486731,-43.52977375,Metro Christchurch,36033,Fitzgerald Ave,O|Y
172.5922958,-43.49211971,Metro Christchurch,28882,Greers Rd near Ardmore Pl,Or
172.6366705,-43.5159747,Metro Christchurch,45184,Colombo St near Canon St,28
172.6966023,-43.55351738,Metro Christchurch,45726,Charlesworth St near Ti Rakau Dr,140
172.6248087,-43.57426231,Metro Christchurch,23149,Hackthorne Rd near Gwynfa Ave,B
172.5305444,-43.5495281,Metro Christchurch,38215,Amyes Rd near Witham St,125
172.6627486,-43.54157906,Metro Christchurch,40491,Ferry Rd near Osborne St,140|P
172.5461945,-43.48853033,Metro Christchurch,19722,Airport/Antarctic Centre,125
172.5489697,-43.51112443,Metro Christchurch,10185,Kedleston Dr near Audley Gate,130
172.68927,-43.31621,Metro Christchurch,50909,Pegasus Blvd near Whakatipu St,95
172.5887288,-43.29680477,Metro Christchurch,44453,King St near Royal Tce,B
172.6366372,-43.50678766,Metro Christchurch,19981,Cranford St near Westminster St,28
172.5705338,-43.58587506,Metro Christchurch,22160,Halswell Rd nearHalswell Junction Rd,100
172.5843434,-43.53857264,Metro Christchurch,47377,Blenheim Rd near Acheron Dr,80
172.4429515,-43.56603864,Metro Christchurch,53280,Jones Rd near Curraghs Rd,Y
172.5152255,-43.57767282,Metro Christchurch,47878,Springs Rd near Blakes Rd,80
172.5706499,-43.58632595,Metro Christchurch,33798,Halswell Rd nearHalswell Junction Rd,100
172.665714,-43.471458,Metro Christchurch,54423,Prestons School,135
172.4891621,-43.63619941,Metro Christchurch,47976,James St near Boundary Rd,80
172.6439467,-43.50466524,Metro Christchurch,24425,Flockton St near Archer St,44
172.7185309,-43.57097017,Metro Christchurch,28254,Major Hornbrook Rd near Rockview Pl,140
172.5872372,-43.56504769,Metro Christchurch,44080,Rowley Ave near Salmond St,60
172.605276,-43.5422602,Metro Christchurch,11281,Whiteleigh Ave near Leamington St,120|Or
172.7494278,-43.55414353,Metro Christchurch,26136,Rocking Horse Rd near Whimbrels Wy,60
172.6253012,-43.51688175,Metro Christchurch,12761,Papanui Rd near Holly Rd,95|B
172.6657023,-43.32139607,Metro Christchurch,15083,Main North Rd near Parsonage Rd,95
172.579039,-43.523857,Metro Christchurch,39687,University - Ilam Rd,100|P
172.6549043,-43.55916395,Metro Christchurch,23718,Wilsons Rd near Koromiko St,17
172.668374,-43.54371445,Metro Christchurch,15181,Ferry Rd near Manning Pl,P
172.645842,-43.386586,Metro Christchurch,53438,Ohoka Rd near Otaki St,95|B
172.6239,-43.542092,Metro Christchurch,51119,Disraeli St near Braddon St,120
172.5817089,-43.56251669,Metro Christchurch,42013,Hillmorton,60
172.6492196,-43.410402,Metro Christchurch,15217,Main North Rd near Wrights Rd,95|B
172.6794972,-43.47681713,Metro Christchurch,45546,Burwood Rd near Rothesay Rd,135
172.6370307,-43.53982568,Metro Christchurch,51830,Moorhouse Slip Nth near Colombo St,140
172.6898414,-43.55286363,Metro Christchurch,15759,Ferry Rd near Alport Pl,155|P
172.502816,-43.542249,Metro Christchurch,25527,Waterloo Rd,Y
172.5947985,-43.29797036,Metro Christchurch,44566,Ashley St near Duke St,B
172.703567,-43.289234,Metro Christchurch,53558,Waikuku Beach Rd near Northside Dr,95
172.620069,-43.557131,Metro Christchurch,22398,Barrington Mall (Athelstan St),120|45|60
172.7014924,-43.48490717,Metro Christchurch,18675,Mairehau Rd near Tapiri St,135
172.5419762,-43.57220217,Metro Christchurch,53639,Richmond Ave near Kruger Ave,O
172.6883263,-43.4967602,Metro Christchurch,39163,Bassett St near Parnwell St,60
172.6626659,-43.3753805,Metro Christchurch,13830,Williams St near Sims Rd,95
172.7011469,-43.60692086,Metro Christchurch,41143,Park Tce near Cressy Tce,28
172.6952,-43.3113,Metro Christchurch,54343,Pegasus Main St near Motu Qy,95
172.6417509,-43.51336677,Metro Christchurch,38355,Edgeware Rd near Madras St,100
172.5233077,-43.5333523,Metro Christchurch,14146,Manurere St near Ranui St,130
172.59492,-43.479525,Metro Christchurch,17282,Highsted Rd near Sapphire St,28
172.6145996,-43.56342535,Metro Christchurch,37518,Lyttelton St,Or
172.645791,-43.40364792,Metro Christchurch,15887,Main North Rd near Neeves Rd,95|B
172.6629268,-43.3739024,Metro Christchurch,15020,Williams St near Dale St,95
